"p","y","t","fip_title","c","q","res"
"R1.1","2020","D","EuroArgo_FIP_2020","ArgoGdacFairImplementationCommunityPublication","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","Euro-Argo_FIP_2021","ArgoGdacFairImplementationCommunityPublication","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","DANUBIUS_FIP_2021","DANUBIUS","R1.1-D","CC-BY-4.0"
"R1.1","2020","D","DiSSCo_FIP_2020","DiSSCo","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","DiSSCo_FIP_2021","DiSSCo","R1.1-D","CC-BY-4.0"
"R1.1","2019","D","EISCAT_FIP_2019","EISCAT","R1.1-D","eiscat-licence"
"R1.1","2021","D","EISCAT_FIP_2021","EISCAT","R1.1-D","eiscat-licence"
"R1.1","2020","D","EISCAT_FIP_2020","EISCAT","R1.1-D","eiscat-licence"
"R1.1","2022","D","EMSO ERIC FIP 2022","EMSO","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","EMSO ERIC FIP 2021","EMSO","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","EPOS_ICS-C_FIP_2021","EPOS-ERIC","R1.1-D","CC-BY-4.0"
"R1.1","2022","D","ICOS_FIP_2022","ICOS","R1.1-D","CC-BY-4.0"
"R1.1","2019","D","ICOS_FIP_2019","ICOS","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","ICOS_FIP_2021","ICOS","R1.1-D","CC-BY-4.0"
"R1.1","2020","D","ICOS_FIP_2020","ICOS","R1.1-D","CC-BY-4.0"
"R1.1","2022","D","LifeWatch_Ecosystems_FIP_2022","LWERIC_Ecosystem","R1.1-D","CC-BY-4.0"
"R1.1","2022","D","LifeWatch_Ecosystems_FIP_2022","LWERIC_Ecosystem","R1.1-D","CC0-1.0"
"R1.1","2019","D","LifeWatch_Ecosystems_FIP_2019","LWERIC_Ecosystem","R1.1-D","CC-BY-4.0"
"R1.1","2020","D","LifeWatch_Ecosystems_FIP_2020","LWERIC_Ecosystem","R1.1-D","CC-BY-4.0"
"R1.1","2019","D","LifeWatch_Ecosystems_FIP_2019","LWERIC_Ecosystem","R1.1-D","CC-BY-NC-SA-4.0"
"R1.1","2019","D","LifeWatch_Ecosystems_FIP_2019","LWERIC_Ecosystem","R1.1-D","CC0-1.0"
"R1.1","2020","D","LifeWatch_Ecosystems_FIP_2020","LWERIC_Ecosystem","R1.1-D","CC0-1.0"
"R1.1","2021","D","LifeWatch_Ecosystems_FIP_2021","LWERIC_Ecosystem","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","LifeWatch_Ecosystems_FIP_2021","LWERIC_Ecosystem","R1.1-D","CC0-1.0"
"R1.1","2021","D","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","R1.1-D","CC-BY-4.0"
"R1.1","2019","D","SeaDataNET_CDI_FIP_2019","SeaDataNet-CDI","R1.1-D","CC-BY-4.0"
"R1.1","2020","D","SeaDatNET_CDI_FIP_2020","SeaDataNet-CDI","R1.1-D","CC-BY-4.0"
"R1.1","2019","D","SeaDataNET_CDI_FIP_2019","SeaDataNet-CDI","R1.1-D","SDN_DA_L_1.0"
"R1.1","2020","D","SeaDatNET_CDI_FIP_2020","SeaDataNet-CDI","R1.1-D","SDN_DA_L_1.0"
"R1.1","2021","D","SeaDataNET_Sextant_FIP_2021","SeaDataNet-Sextant","R1.1-D","CC-BY-4.0"
"R1.1","2019","D","SeaDataNET_Sextant_FIP_2019","SeaDataNet-Sextant","R1.1-D","SDN_DP"
"R1.1","2020","D","SeaDataNET_Sextant_FIP_2020","SeaDataNet-Sextant","R1.1-D","SDN_DP"
"R1.1","2019","D","eLTER_FIP_2019","eLTER-RI","R1.1-D","CC-BY-NC-SA-4.0"
"R1.1","2020","D","eLTER_FIP_2020","eLTER-RI","R1.1-D","CC-BY-NC-SA-4.0"
"R1.1","2021","D","eLTER_FIP_2021","eLTER-RI","R1.1-D","CC-BY-NC-SA-4.0"
"R1.1","2021","D","IAGOS_FIP_2021","iagos","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","IAGOS_FIP_2021","iagos","R1.1-D","IAGOS_DP"
"R1.1","2020","D","IAGOS_FIP_2020","iagos","R1.1-D","CC-BY-4.0"
"R1.1","2020","D","IAGOS_FIP_2020","iagos","R1.1-D","IAGOS_DP"
"R1.1","2019","D","IAGOS_FIP_2019","iagos","R1.1-D","CC-BY-4.0"
"R1.1","2019","D","IAGOS_FIP_2019","iagos","R1.1-D","IAGOS_DP"
"R1.1","2020","D","LifeWatch_Marine_FIP_2020","lw-marine","R1.1-D","CC0-1.0"
"R1.1","2021","D","LifeWatch_Marine_FIP_2021","lw-marine","R1.1-D","CC0-1.0"
"R1.1","2019","D","LifeWatch_Marine_FIP_2019","lw-marine","R1.1-D","CC-BY-4.0"
"R1.1","2020","D","LifeWatch_Marine_FIP_2020","lw-marine","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","LifeWatch_Marine_FIP_2021","lw-marine","R1.1-D","CC-BY-4.0"
"R1.1","2019","D","LifeWatch_Marine_FIP_2019","lw-marine","R1.1-D","CC-BY-SA-4.0"
"R1.1","2020","D","LifeWatch_Marine_FIP_2020","lw-marine","R1.1-D","CC-BY-SA-4.0"
"R1.1","2021","D","LifeWatch_Marine_FIP_2021","lw-marine","R1.1-D","CC-BY-SA-4.0"
"R1.1","2019","D","LifeWatch_Marine_FIP_2019","lw-marine","R1.1-D","CC-BY-NC-SA-4.0"
"R1.1","2020","D","LifeWatch_Marine_FIP_2020","lw-marine","R1.1-D","CC-BY-NC-SA-4.0"
"R1.1","2021","D","LifeWatch_Marine_FIP_2021","lw-marine","R1.1-D","CC-BY-NC-SA-4.0"
"R1.1","2019","D","LifeWatch_Marine_FIP_2019","lw-marine","R1.1-D","CC-BY-ND-4.0"
"R1.1","2020","D","LifeWatch_Marine_FIP_2020","lw-marine","R1.1-D","CC-BY-ND-4.0"
"R1.1","2021","D","LifeWatch_Marine_FIP_2021","lw-marine","R1.1-D","CC-BY-ND-4.0"
"R1.1","2019","D","LifeWatch_Marine_FIP_2019","lw-marine","R1.1-D","CC0-1.0"
"R1.1","2019","D","SIOS_FIP_2019","sios","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","SIOS_FIP_2021","sios","R1.1-D","CC-BY-4.0"
"R1.1","2020","D","SIOS_FIP_2020","sios","R1.1-D","CC-BY-4.0"
"R1.2","2019","MD","ACTRIS_ARES_FIP_2019","ACTRIS-ARES","R1.2-MD","NetCDF_CF1.7"
"R1.2","2020","MD","ACTRIS_ARES_FIP_2020","ACTRIS-ARES","R1.2-MD","NetCDF_CF1.7"
"R1.2","2021","MD","ACTRIS_ARES_FIP_2021","ACTRIS-ARES","R1.2-MD","NetCDF_CF1.7"
"R1.2","2021","MD","ACTRIS-ASC_FIP_2021","ACTRIS-ASC","R1.2-MD","PROV-O"
"R1.2","2021","MD","ACTRIS_CLU_FIP_2021","ACTRIS_CLU","R1.2-MD","PROV-O"
"R1.2","2021","MD","ACTRIS-DVAS_FIP_2021","ACTRIS_DVAS","R1.2-MD","PROV-O"
"R1.2","2021","MD","ACTRIS-GRES_FIP_2021","ACTRIS_GRES","R1.2-MD","PROV-O"
"R1.2","2021","MD","ACTRIS-InSitu_FIP_2021","ACTRIS_InSitu","R1.2-MD","PROV-O"
"R1.2","2022","MD","ACTRIS-ASC_FIP_2022","AERIS","R1.2-MD","PROV-O"
"R1.2","2019","MD","AnaEE_CREA_FIP_2019","AnaEE_CREA","R1.2-MD","PROV-O"
"R1.2","2020","MD","AnaEE_CREA_FIP_2020","AnaEE_CREA","R1.2-MD","PROV-O"
"R1.2","2021","MD","AnaEE_CREA_FIP_2021","AnaEE_CREA","R1.2-MD","PROV-O"
"R1.2","2019","MD","AnaEE_FIP_2019","Anaee","R1.2-MD","PROV-O"
"R1.2","2020","MD","AnaEE_FIP_2020","Anaee","R1.2-MD","PROV-O"
"R1.2","2021","MD","AnaEE_FIP_2021","Anaee","R1.2-MD","PROV-O"
"R1.2","2019","MD","Euro-Argo_FIP_2019","ArgoGdacFairImplementationCommunityPublication","R1.2-MD","NetCDF_CF1.7"
"R1.2","2020","MD","EuroArgo_FIP_2020","ArgoGdacFairImplementationCommunityPublication","R1.2-MD","NetCDF_CF1.7"
"R1.2","2021","MD","Euro-Argo_FIP_2021","ArgoGdacFairImplementationCommunityPublication","R1.2-MD","NetCDF_CF1.7"
"R1.2","2020","MD","DiSSCo_FIP_2020","DiSSCo","R1.2-MD","PROV-O"
"R1.2","2021","MD","DiSSCo_FIP_2021","DiSSCo","R1.2-MD","PROV-O"
"R1.2","2022","MD","EMSO ERIC FIP 2022","EMSO","R1.2-MD","NetCDF_CF1.7"
"R1.2","2021","MD","EMSO ERIC FIP 2021","EMSO","R1.2-MD","NetCDF_CF1.7"
"R1.2","2021","MD","EPOS_ICS-C_FIP_2021","EPOS-ERIC","R1.2-MD","CERIF"
"R1.2","2022","MD","ICOS_FIP_2022","ICOS","R1.2-MD","PROV-O"
"R1.2","2021","MD","ICOS_FIP_2021","ICOS","R1.2-MD","PROV-O"
"R1.2","2020","MD","ICOS_FIP_2020","ICOS","R1.2-MD","PROV-O"
"R1.2","2019","MD","ICOS_FIP_2019","ICOS","R1.2-MD","PROV-O"
"R1.2","2019","MD","SeaDataNET_CDI_FIP_2019","SeaDataNet-CDI","R1.2-MD","ISO_19139"
"R1.2","2020","MD","SeaDatNET_CDI_FIP_2020","SeaDataNet-CDI","R1.2-MD","ISO_19139"
"R1.2","2021","MD","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","R1.2-MD","ISO_19139"
"R1.2","2020","MD","SeaDatNET_CDI_FIP_2020","SeaDataNet-CDI","R1.2-MD","ISO_19115"
"R1.2","2021","MD","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","R1.2-MD","ISO_19115"
"R1.2","2021","MD","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","R1.2-MD","SensorML"
"R1.2","2021","MD","SeaDataNET_Sextant_FIP_2021","SeaDataNet-Sextant","R1.2-MD","ISO_19115"
"R1.2","2019","MD","SeaDataNET_Sextant_FIP_2019","SeaDataNet-Sextant","R1.2-MD","PROV-O"
"R1.2","2020","MD","SeaDataNET_Sextant_FIP_2020","SeaDataNet-Sextant","R1.2-MD","PROV-O"
"R1.2","2021","MD","SeaDataNET_Sextant_FIP_2021","SeaDataNet-Sextant","R1.2-MD","PROV-O"
"R1.2","2019","MD","eLTER_FIP_2019","eLTER-RI","R1.2-MD","ISO_19115"
"R1.2","2020","MD","eLTER_FIP_2020","eLTER-RI","R1.2-MD","ISO_19115"
"R1.2","2021","MD","eLTER_FIP_2021","eLTER-RI","R1.2-MD","ISO_19115"
"R1.2","2019","MD","eLTER_FIP_2019","eLTER-RI","R1.2-MD","PROV-O"
"R1.2","2020","MD","eLTER_FIP_2020","eLTER-RI","R1.2-MD","PROV-O"
"R1.2","2021","MD","eLTER_FIP_2021","eLTER-RI","R1.2-MD","PROV-O"
"R1.2","2020","MD","IAGOS_FIP_2020","iagos","R1.2-MD","PROV-O"
"R1.2","2021","MD","IAGOS_FIP_2021","iagos","R1.2-MD","PROV-O"
"R1.2","2019","MD","IAGOS_FIP_2019","iagos","R1.2-MD","PROV-O"
"R1.2","2019","MD","LifeWatch_Marine_FIP_2019","lw-marine","R1.2-MD","EML_GBIF_Profile"
"R1.2","2020","MD","LifeWatch_Marine_FIP_2020","lw-marine","R1.2-MD","EML_GBIF_Profile"
"R1.2","2021","MD","LifeWatch_Marine_FIP_2021","lw-marine","R1.2-MD","EML_GBIF_Profile"
"R1.2","2019","MD","LifeWatch_Marine_FIP_2019","lw-marine","R1.2-MD","PROV-O"
"R1.2","2020","MD","LifeWatch_Marine_FIP_2020","lw-marine","R1.2-MD","PROV-O"
"R1.2","2021","MD","LifeWatch_Marine_FIP_2021","lw-marine","R1.2-MD","PROV-O"
"R1.2","2019","D","ACTRIS_ARES_FIP_2019","ACTRIS-ARES","R1.2-D","NetCDF_CF1.7"
"R1.2","2020","D","ACTRIS_ARES_FIP_2020","ACTRIS-ARES","R1.2-D","NetCDF_CF1.7"
"R1.2","2021","D","ACTRIS_ARES_FIP_2021","ACTRIS-ARES","R1.2-D","NetCDF_CF1.7"
"R1.2","2021","D","ACTRIS-ASC_FIP_2021","ACTRIS-ASC","R1.2-D","PROV-O"
"R1.2","2021","D","ACTRIS-DVAS_FIP_2021","ACTRIS_DVAS","R1.2-D","PROV-O"
"R1.2","2021","D","ACTRIS-GRES_FIP_2021","ACTRIS_GRES","R1.2-D","PROV-O"
"R1.2","2022","D","ACTRIS-ASC_FIP_2022","AERIS","R1.2-D","PROV-O"
"R1.2","2019","D","AnaEE_CREA_FIP_2019","AnaEE_CREA","R1.2-D","PROV-O"
"R1.2","2020","D","AnaEE_CREA_FIP_2020","AnaEE_CREA","R1.2-D","PROV-O"
"R1.2","2021","D","AnaEE_CREA_FIP_2021","AnaEE_CREA","R1.2-D","PROV-O"
"R1.2","2019","D","AnaEE_FIP_2019","Anaee","R1.2-D","PROV-O"
"R1.2","2020","D","AnaEE_FIP_2020","Anaee","R1.2-D","PROV-O"
"R1.2","2021","D","AnaEE_FIP_2021","Anaee","R1.2-D","PROV-O"
"R1.2","2021","D","Euro-Argo_FIP_2021","ArgoGdacFairImplementationCommunityPublication","R1.2-D","PROV-O"
"R1.2","2019","D","Euro-Argo_FIP_2019","ArgoGdacFairImplementationCommunityPublication","R1.2-D","NetCDF_CF1.7"
"R1.2","2020","D","EuroArgo_FIP_2020","ArgoGdacFairImplementationCommunityPublication","R1.2-D","NetCDF_CF1.7"
"R1.2","2021","D","Euro-Argo_FIP_2021","ArgoGdacFairImplementationCommunityPublication","R1.2-D","NetCDF_CF1.7"
"R1.2","2019","D","Euro-Argo_FIP_2019","ArgoGdacFairImplementationCommunityPublication","R1.2-D","PROV-O"
"R1.2","2021","D","DANUBIUS_FIP_2021","DANUBIUS","R1.2-D","DCAT-AP"
"R1.2","2020","D","DiSSCo_FIP_2020","DiSSCo","R1.2-D","PROV-O"
"R1.2","2021","D","DiSSCo_FIP_2021","DiSSCo","R1.2-D","PROV-O"
"R1.2","2019","D","EISCAT_FIP_2019","EISCAT","R1.2-D","PROV-O"
"R1.2","2021","D","EISCAT_FIP_2021","EISCAT","R1.2-D","PROV-O"
"R1.2","2020","D","EISCAT_FIP_2020","EISCAT","R1.2-D","PROV-O"
"R1.2","2022","D","EMSO ERIC FIP 2022","EMSO","R1.2-D","NetCDF_CF1.7"
"R1.2","2021","D","EMSO ERIC FIP 2021","EMSO","R1.2-D","NetCDF_CF1.7"
"R1.2","2021","D","EPOS_ICS-C_FIP_2021","EPOS-ERIC","R1.2-D","CERIF"
"R1.2","2022","D","ICOS_FIP_2022","ICOS","R1.2-D","PROV-O"
"R1.2","2021","D","ICOS_FIP_2021","ICOS","R1.2-D","PROV-O"
"R1.2","2020","D","ICOS_FIP_2020","ICOS","R1.2-D","PROV-O"
"R1.2","2019","D","ICOS_FIP_2019","ICOS","R1.2-D","PROV-O"
"R1.2","2019","D","SeaDataNET_CDI_FIP_2019","SeaDataNet-CDI","R1.2-D","ISO_19139"
"R1.2","2020","D","SeaDatNET_CDI_FIP_2020","SeaDataNet-CDI","R1.2-D","ISO_19139"
"R1.2","2021","D","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","R1.2-D","ISO_19139"
"R1.2","2020","D","SeaDatNET_CDI_FIP_2020","SeaDataNet-CDI","R1.2-D","ISO_19115"
"R1.2","2021","D","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","R1.2-D","ISO_19115"
"R1.2","2021","D","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","R1.2-D","SensorML"
"R1.2","2019","D","SeaDataNET_Sextant_FIP_2019","SeaDataNet-Sextant","R1.2-D","PROV-O"
"R1.2","2020","D","SeaDataNET_Sextant_FIP_2020","SeaDataNet-Sextant","R1.2-D","PROV-O"
"R1.2","2021","D","SeaDataNET_Sextant_FIP_2021","SeaDataNet-Sextant","R1.2-D","PROV-O"
"R1.2","2019","D","eLTER_FIP_2019","eLTER-RI","R1.2-D","PROV-O"
"R1.2","2020","D","eLTER_FIP_2020","eLTER-RI","R1.2-D","PROV-O"
"R1.2","2021","D","eLTER_FIP_2021","eLTER-RI","R1.2-D","PROV-O"
"R1.2","2021","D","IAGOS_FIP_2021","iagos","R1.2-D","PROV-O"
"R1.2","2020","D","IAGOS_FIP_2020","iagos","R1.2-D","PROV-O"
"R1.2","2019","D","IAGOS_FIP_2019","iagos","R1.2-D","PROV-O"
"R1.2","2019","D","LifeWatch_Marine_FIP_2019","lw-marine","R1.2-D","DwC-A"
"R1.2","2020","D","LifeWatch_Marine_FIP_2020","lw-marine","R1.2-D","DwC-A"
"R1.2","2021","D","LifeWatch_Marine_FIP_2021","lw-marine","R1.2-D","DwC-A"
